id,name,latitude,longitude,start_trips,end_trips,total_trips
469,Bacon St at Washington St,42.357119209098656,-71.1860453666327,148,146,294
373,Belgrade Ave at Walworth St,42.28634589486312,-71.13672129828045,88,88,176
474,Watertown St at Albemarle Rd,42.354104081396585,-71.2138221412897,48,53,101
488,Martha Eliot Health Center,42.324172999999995,-71.10195999999999,562,548,1110
475,Arsenal Yards,42.36277388549605,-71.15764854490408,794,853,1647
516,Salem Ferry Landing,42.52189284110246,-70.8806911110878,85,77,162
424,Jamaica St at South St,42.3060456272408,-71.11570891001975,426,407,833
124,Curtis Hall - South St at Centre St,42.309053999999996,-71.11543,491,482,973
425,The Dimock Center,42.3193094317828,-71.09639923859504,316,209,525
392,Glendale Square (Ferry St at Broadway),42.414272942939924,-71.04479655659816,265,266,531
92,University of Massachusetts Boston - Campus Center,42.312189184756114,-71.03648586203235,661,617,1278
396,Wasgott Playground,42.4093300667225,-71.06381878293179,126,152,278
561,Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705,774,780,1554
319,84 Cambridgepark Dr,42.3936,-71.143941,319,297,616
355,Bennington St at Constitution Beach,42.385223935870535,-71.01063068965232,234,238,472
160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,1822,1860,3682
550,Somerville High School & Central Library,42.3864,-71.09600999999999,394,233,627
391,Encore,42.393292632251615,-71.0724475979805,250,290,540
533,Danehy Park at New Street,42.389456,-71.13901899999999,563,562,1125
557,Galileo Galilei Way at Fulkerson St/Binney St,42.366420399999996,-71.0885418,776,716,1492
232,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552,173,156,329
480,Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199,354,351,705
461,Railroad Lot and Minuteman Bikeway,42.4160645711514,-71.15336636682059,409,475,884
572,Essex St at Dalton Parkway,42.516223,-70.905535,76,66,142
520,Salem MBTA - Washington at Federal St,42.52345239346618,-70.89611113071443,238,257,495
170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,219,159,378
340,Blue Hill Ave at Almont St,42.274620671812244,-71.09372552493369,51,64,115
463,Smith Pl at Wilson Rd,42.39239749145835,-71.15058331757609,278,314,592
508,855 Broadway,42.398417726101584,-71.02390923402706,116,119,235
462,Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727365,519,518,1037
219,Boston East - 126 Border St,42.373312125824704,-71.0410200806291,153,157,310
347,Thetford Ave at Norfolk St,42.286212948246096,-71.07942931372236,74,47,121
525,California at Chapel,42.365148708129546,-71.2023603916168,170,177,347
210,Bennington St at Byron St,42.383532520117896,-71.01619094610214,170,129,299
527,Newton Library,42.336203368830134,-71.20779454708101,39,37,76
208,Oak Square - 615 Washington St,42.350570000000005,-71.16649100000001,551,578,1129
559,Centre St at Commonwealth Ave,42.3362358,-71.1934421,49,57,106
349,Washington St at Talbot Ave,42.290333000000004,-71.07180600000001,91,94,185
142,Alewife Station at Russell Field,42.396105,-71.139459,673,681,1354
406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,402,339,741
409,Elm St at White St,42.38952436305763,-71.11694140364307,1133,1053,2186
547,606 American Legion Hwy at Canterbury St,42.285779999999995,-71.109725,62,65,127
440,Boston Landing,42.356560923089404,-71.14167537549292,611,614,1225
512,Knoll St at Centre St,42.293766564735286,-71.13656580448149,67,64,131
337,Roslindale Village - South St,42.287071999999995,-71.12775400000001,209,300,509
504,Bellingham Square,42.3931961102951,-71.03344559669496,82,89,171
9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,8046,8099,16145
507,Chelsea Station,42.39636527849676,-71.03987179230899,207,208,415
467,Washington St at Crafts St,42.35389024396587,-71.19943707257335,68,78,146
258,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368,116,149,265
478,Gove St at Orleans St,42.370577532421386,-71.03558540113227,240,240,480
521,Lafayette at Leach St,42.51142784358897,-70.89183300733565,137,126,263
367,Vassal Lane at Tobin/VLUS,42.38536765218425,-71.13775670528413,225,222,447
202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,197,157,354
517,Salem Willows Park,42.53466911383265,-70.87021440267563,136,126,262
519,Mayor Salvo Path at Mill St,42.518035197967684,-70.89570075273514,321,333,654
339,Archdale Rd at Washington St,42.29266592872725,-71.12119538714069,211,305,516
503,Cary Square,42.39813564558247,-71.030709722545,37,37,74
216,Glendon St at Condor St,42.38240377674137,-71.03024303913115,102,90,192
513,Roseland St At Dorchester Ave,42.2911685327193,-71.06300890445709,100,88,188
562,Hawthorne Boulevard,42.5223714,-70.89033309999999,219,240,459
410,Adams St at Lonsdale St,42.291679428741226,-71.05726346409938,114,140,254
421,Northbourne Rd at Hyde Park Ave,42.29118034790426,-71.117736660035,92,99,191
431,Washington St at Fuller St,42.281986277339136,-71.07147924620222,40,35,75
535,Auburndale,42.34805541493346,-71.24775946140291,44,46,90
505,Chelsea Square,42.390226711033826,-71.03857017704286,124,132,256
542,Hyde Park Ave at Arlington St,42.26286746177123,-71.12163126468657,22,22,44
555,Hyde Park Library,42.2568376,-71.122509,23,22,45
434,Spring St at Powell St,42.277484442008216,-71.16341467955863,36,17,53
486,Langley Lot,42.330528,-71.192861,67,71,138
1,18 Dorrance Warehouse,42.387151,-71.075978,10,118,128
522,Salem State University - Bike Path at Loring Ave,42.501823988962975,-70.89478075504303,642,638,1280
546,Cleary Sq,42.2556,-71.12444,72,78,150
447,The Overlook at St. Gabriel's,42.346790083473465,-71.1454981380666,216,131,347
548,555 Metropolitan Ave,42.2681,-71.11924,15,21,36
156,Somerville Hospital,42.390446216041305,-71.10856622457504,422,416,838
556,Ross Playground,42.2645666,-71.1145523,53,49,102
528,Washington St at Walnut St,42.351458116963016,-71.20764970779419,71,80,151
545,Morton St at Gallivan Blvd,42.278746999999996,-71.080286,41,37,78
571,Forest River Park,42.506395,-70.88693,53,35,88
543,American Legion Hwy at Hyde Park Ave,42.27265394101898,-71.11990392208101,13,16,29
430,Washington St at Walsh Playground,42.277194696397906,-71.06955613950049,47,46,93
570,Salem State University - North Campus,42.503332,-70.89144399999999,286,279,565
317,BCBS Quincy,42.27600498756665,-71.03924982267927,6,5,11
573,Salem MBTA - Lower Level,42.523994,-70.89684,42,39,81
578,Tufts Sq - Main St at Medford St,42.401697,-71.106128,66,68,134
575,Goodhue St at Grove St,42.520897,-70.910528,14,20,34
576,Main St at Brooks Park,42.411709,-71.110444,27,22,49
582,Gore Street at Lambert Street,42.373079797934935,-71.08634233665725,153,157,310
577,Medford Sq - Riverside Ave at River St,42.417724,-71.108102,34,32,66
574,Community Life Center,42.520136,-70.90627099999999,2,1,3
583,Broad Canal Way at Third Street,42.36304549626695,-71.08287078916872,41,32,73
